customer_unique_id,frequency,repeater,fo_order_id,fo_customer_id,fo_order_status,fo_order_purchase_timestamp,fo_order_approved_at,fo_order_delivered_carrier_date,fo_order_delivered_customer_date,fo_order_estimated_delivery_date,customer_zip_code_prefix,customer_city,customer_state,recency,monetary,rfm_score,fo_payment_value,fo_is_daytime,fo_is_weekday,fo_delivery_delay_days,fo_review_score_mean,fo_voucher_payment_value,fo_voucher_used,fo_product_category_name,customer_in_sao_paulo
d0e278763a3c9f393870470a6ac51856,1,0,9146e206bcd61ac9fb10f3a26336a7ec,defa9b41656fc8b4cb457e88cf9de970,delivered,2018-02-15 14:09:43,2018-02-15 14:27:08,2018-02-19 17:47:19,2018-03-12 16:41:47,2018-03-16,99360,barros cassal,RS,244,286.24,0,286.24,1,1,-4.0,5.0,0.0,1,sports_leisure,0
10e49f47dc1cd4cdf5a634f500946871,1,0,fb86c32ba3e47fe560bf6d7e16ab2909,5b1744540d6008b84d219500ac01df92,delivered,2017-05-18 10:46:47,2017-05-18 11:02:46,2017-05-22 13:25:38,2017-05-27 05:33:11,2017-06-19,20260,rio de janeiro,RJ,517,65.53,1,65.53,1,1,-23.0,5.0,0.0,1,bed_bath_table,0
0225a15f6d472b6aff9f2ea45e9a563f,1,0,8ebae0e9b855b154798e1896f282ff41,f4423bcba715c4b8bc0a07c0bff7977e,delivered,2018-06-01 20:03:50,2018-06-01 20:15:23,2018-06-05 14:20:00,2018-06-08 19:08:38,2018-07-12,5365,sao paulo,SP,137,96.46,0,96.46,1,1,-34.0,5.0,0.0,1,stationery,1
168f1ed27237f26f7b5d763028db7a99,1,0,99044ef6d39a9053e6c8be072306da0e,a6a1e36323dd31b11f38567fdf452c47,delivered,2017-08-03 08:07:35,2017-08-03 08:23:46,2017-08-08 13:29:47,2017-08-16 20:37:48,2017-08-25,13560,sao carlos,SP,440,75.77,1,75.77,0,1,-9.0,5.0,0.0,1,,1
28cc3abea80a3fb0fec435486c914500,1,0,db74facc22b984a0e9f3fedac9196d9d,d56acc3bec3115a4680b479ef65e4917,delivered,2018-07-18 01:31:01,2018-07-19 01:25:19,2018-07-20 13:21:00,2018-07-25 12:18:36,2018-08-03,12211,sao jose dos campos,SP,91,25.29,0,25.29,0,1,-9.0,5.0,0.0,1,health_beauty,1
d5a0f127ec3ae34628d3ce916d9c1886,1,0,cccf16c43b32b6548fbba329eb30f3e9,c0e7850f2d41cabcf4ead28d94ccdd66,delivered,2018-03-31 17:57:53,2018-04-02 08:29:10,2018-04-03 20:51:47,2018-04-20 22:47:39,2018-04-24,40435,salvador,BA,199,293.4,0,293.4,1,0,-4.0,5.0,0.0,1,toys,0
a297a4fdb23af830bd780bd848858017,1,0,fa99f9d0ca69a5d2bc4c66f71e31918e,1b4882c34491435a12de614bb4fcce03,delivered,2018-06-26 18:43:01,2018-06-26 19:04:30,2018-06-27 12:04:00,2018-07-03 21:54:51,2018-07-23,35690,florestal,MG,112,68.43,0,68.43,1,1,-20.0,3.0,0.0,1,baby,0
6fefebbfc298caf747487c94c4806f3c,1,0,140d9953eb16589e277967bbfcdf7ac5,2a1dbcc0c26487ca29fe53b16de930a5,delivered,2018-08-21 12:35:25,2018-08-21 12:51:02,2018-08-23 14:24:00,2018-08-27 18:02:19,2018-08-24,1127,sao paulo,SP,57,22.34,0,22.34,1,1,3.0,3.0,0.0,1,books_technical,1
8b6e7cfd0a661364eb3d210598e2e689,1,0,24991dc7bdf90c687d06964b2459932c,071dec660b92cf4f691f1ad4277ea267,delivered,2018-05-18 15:20:00,2018-05-18 15:37:33,2018-05-21 09:16:00,2018-05-22 21:04:04,2018-05-30,8717,mogi das cruzes,SP,152,128.19,0,128.19,1,1,-8.0,4.0,0.0,1,home_appliances,1
8ce3714ee30c8b88daca6139ad938de4,1,0,638a540852799faabe1c7c5647646c4e,32e23352f904da0c1128c0e9cf4ee89e,delivered,2017-04-28 12:11:11,2017-04-28 13:04:29,2017-05-03 11:11:29,2017-05-12 14:14:39,2017-05-24,89940,guaruja do sul,SC,537,136.04,1,136.04,1,1,-12.0,5.0,0.0,1,cool_stuff,0
985fccdd64c8bc1481a38522081a199b,1,0,c39b4b096477122be2548ca4b4462b21,cc4d7af7a584bf8b5bca2dca7e2200c5,delivered,2017-12-24 19:01:26,2017-12-24 19:12:23,2017-12-26 21:22:17,2017-12-29 20:32:40,2018-01-30,59020,natal,RN,296,81.01,0,81.01,1,0,-32.0,5.0,0.0,1,toys,0
d1632ad60995ef2e670f133c01efa895,1,0,4c964566a7cde1bb097b36c556acc0eb,b3892e93d6c7734619f01ecdb6e2990f,delivered,2018-02-10 12:27:06,2018-02-10 12:35:45,2018-02-15 15:45:57,2018-03-01 15:22:38,2018-03-08,13104,campinas,SP,249,89.67,0,89.67,1,0,-7.0,3.0,0.0,1,computers_accessories,1
abf2bb6edd612a37e1573803f170901c,1,0,b287f7a260f83369913e3203c8b15be0,bd574f931adcf2c1c83e06ffb460d917,delivered,2018-08-19 19:06:06,2018-08-20 12:50:42,2018-08-20 15:21:00,2018-08-23 17:45:44,2018-09-11,35970,barao de cocais,MG,58,231.41,0,231.41,1,0,-19.0,5.0,0.0,1,toys,0
15054d5f81a772f6deb7985eb77a9c69,1,0,0b020adf769218b4661b301ce96c0ca3,5bfd5c9b641d1cc6da293adb821253ce,delivered,2017-10-13 20:27:49,2017-10-13 21:07:06,2017-10-16 19:40:02,2017-10-19 15:34:15,2017-10-25,8452,sao paulo,SP,368,29.34,1,29.34,1,1,-6.0,4.0,29.34,1,baby,1
21362430ee4d6fe47b6aa84888fb5457,1,0,dd804880e8bbe570f05a48fe008632e2,8fd85d9eff1b41fff629b2f0e33831e6,delivered,2018-07-01 15:38:20,2018-07-02 15:35:20,2018-07-03 15:04:00,2018-07-04 22:18:49,2018-07-18,7025,guarulhos,SP,108,97.79,0,97.79,1,0,-14.0,5.0,0.0,1,health_beauty,1
43cb9ba51687bd819e3076bb49f3f4ef,1,0,90b22de691552b213f33c2a25c74c413,fed93511fb2472a401433bf486958f60,delivered,2017-05-16 11:26:30,2017-05-18 02:23:00,2017-05-18 09:59:01,2017-06-05 18:19:34,2017-05-29,6080,osasco,SP,519,97.78,1,97.78,1,1,7.0,5.0,0.0,1,toys,1
d4ffd990b93f05a14980d1c84c6acdd1,1,0,dbe2e048ec0057accc15716fa929c405,2139fae6ad1c50179e563f68b09d4388,delivered,2018-08-19 11:08:19,2018-08-20 11:30:19,2018-08-22 11:40:00,2018-08-29 17:30:11,2018-09-11,22775,rio de janeiro,RJ,59,286.2,0,286.2,1,0,-13.0,5.0,0.0,1,housewares,0
956efa68022628d8a2f3baabb33c3a0a,1,0,4505b87dc4843da73734e3e1a6537999,1cb8d99f2db06ce29268139361108976,delivered,2018-07-06 16:35:33,2018-07-06 16:51:16,2018-07-11 12:15:00,2018-07-13 15:53:59,2018-07-20,13611,leme,SP,103,90.28,0,90.28,1,1,-7.0,5.0,0.0,1,furniture_decor,1
fe8a8d9cb1a0f9f3d6eb9c2f5dc11e3c,1,0,206180d63bbc3cde4e902195b8493bad,056cdf1a3fc87b23ae6a0348132b7095,delivered,2017-09-03 15:54:25,2017-09-05 04:30:52,2017-09-05 19:22:30,2017-09-06 18:08:33,2017-09-15,2177,sao paulo,SP,409,62.78,1,62.78,1,0,-9.0,5.0,0.0,1,watches_gifts,1
2e4172f7fd898dac91afe1173e9cfc37,1,0,59ff2ee65c8cc0479240e487a0fc6677,0c1ce3452644c2df44c0162383acdd45,delivered,2018-02-15 22:14:25,2018-02-20 10:50:36,2018-02-22 00:13:01,2018-02-28 23:52:46,2018-03-15,16920,castilho,SP,243,336.99,0,336.99,1,1,-15.0,3.0,0.0,1,perfumery,1
6a1829a8f4b92d3b96896ef58e522b12,1,0,92013735c1ed554505fd8ce6ea7695eb,bdf8deb639a55e1f9ee26a5905456d40,delivered,2018-06-23 10:54:25,2018-06-23 11:14:53,2018-06-25 14:37:00,2018-06-26 22:12:18,2018-07-12,4055,sao paulo,SP,116,275.68,0,275.68,1,0,-16.0,5.0,0.0,1,health_beauty,1
1af02f868fedbf83459c5c0603aa026b,1,0,ef7a5dc729f1b870d114de326d4ab611,47c13b7b660f139c663f025db04ab57c,delivered,2017-09-29 13:14:55,2017-09-29 13:28:11,2017-09-29 20:36:01,2017-10-06 19:48:57,2017-10-27,7845,franco da rocha,SP,383,94.21,1,94.21,1,1,-21.0,4.0,0.0,1,baby,1
4f262a3ca91e56d568fd13240c3c3652,1,0,e346cd9299371b18c0b28e8e29a5e376,fb9590a1e30e0ba8304ea73a31325797,delivered,2017-05-17 08:36:11,2017-05-17 08:45:09,2017-05-17 10:13:52,2017-05-23 13:32:30,2017-06-06,11740,itanhaem,SP,518,42.59,1,42.59,0,1,-14.0,5.0,0.0,1,sports_leisure,1
6b6ae20160c2ef99300fb110edd2ba9b,1,0,737c93fc3e93b56ba3055202da5b219a,6f28aebfc5ff187df1f021a7379b2dce,delivered,2018-06-29 00:02:57,2018-07-05 16:08:15,2018-07-04 14:15:00,2018-07-10 17:56:43,2018-07-27,85555,palmas,PR,110,130.73,0,130.73,0,1,-17.0,5.0,0.0,1,bed_bath_table,0
3c6a129878a1d2276b8ba85df461d8dc,1,0,7f09bca31b66e6df150a8030c5a534cf,55345989bcd31ff1780e6b2365bcf078,delivered,2018-01-15 09:14:15,2018-01-16 03:36:42,2018-01-18 14:08:57,2018-01-23 13:04:32,2018-02-07,35660,para de minas,MG,275,47.59,0,47.59,1,1,-15.0,5.0,0.0,1,pet_shop,0
99543a715ca26289c0fbb3e8d92c3516,1,0,0b19db7ca9db8caff754ff63f59f67df,5d919c80e16c86df90faf8ea585a052b,delivered,2017-03-23 20:39:03,2017-03-23 20:39:03,2017-03-29 13:06:03,2017-04-07 15:32:52,2017-04-13,96400,bage,RS,572,125.88,1,125.88,1,1,-6.0,5.0,0.0,1,pet_shop,0
55bd4e233a0f19fd2598ad4a5a031dc3,1,0,bf247f0c5b4e3a8993f0e0e1f0d4ff87,31a50cd525a1d809fbc5b380d8ba037d,delivered,2018-01-18 13:08:18,2018-01-19 02:38:02,2018-01-31 23:49:08,2018-02-05 16:08:53,2018-02-02,5311,sao paulo,SP,272,495.12,2,495.12,1,1,3.0,1.0,0.0,1,signaling_and_security,1
8abd3a4569cb040652fda5ea7f563f13,1,0,442f0c23874c2066610c590e95ebfa4a,f38e7e94fe8e324a27a966b5903aeb7a,delivered,2018-03-30 21:44:53,2018-04-03 05:48:51,2018-04-04 00:12:53,2018-04-11 17:36:29,2018-04-26,14079,ribeirao preto,SP,200,89.5,0,89.5,1,1,-15.0,3.0,0.0,1,health_beauty,1
0af6f99ca609ca8bcea3854fa188db1a,1,0,47d99e35914d6194a685f9903e8ae293,e332edaaf7db8c383454db3af6b373d2,delivered,2018-03-05 15:23:25,2018-03-05 15:35:42,2018-03-09 19:36:53,2018-03-20 18:34:21,2018-04-16,38800,sao gotardo,MG,226,83.93,0,83.93,1,1,-27.0,4.0,74.0,1,stationery,0
f5cd93ed06699e5131befef195873d1a,1,0,94aa11237bc16075072bb3569a0bf5c5,c64e45fbd454c09b9960c3515484f0f4,delivered,2017-07-24 22:28:35,2017-07-24 22:43:01,2017-07-25 22:33:23,2017-09-01 20:59:49,2017-08-25,52291,recife,PE,449,65.53,1,65.53,1,1,7.0,1.0,65.53,1,fashion_bags_accessories,0
2baa23a5bd2ab426e7958a5f498d39a9,1,0,64f475afc29a44f71955d00897cbeac5,918519afaa037c5976204ab2be641aba,delivered,2017-05-17 21:50:33,2017-05-17 22:05:17,2017-05-25 09:47:43,2017-05-29 10:58:01,2017-06-12,9280,santo andre,SP,517,127.92,1,127.92,1,1,-14.0,4.0,0.0,1,baby,1
5c17cd275f9dc9a507ec06869723e0dc,1,0,01f67ca8027e959060afd840aa06f465,1b606aeedafbe92f4c55f4fcad9dbcb4,delivered,2018-04-30 16:19:48,2018-05-02 09:33:05,2018-05-03 12:26:00,2018-07-04 18:47:45,2018-05-24,60355,fortaleza,CE,170,344.7,0,344.7,1,1,41.0,1.0,0.0,1,health_beauty,0
c7a2f079b494284a5e0ff4c38411cccf,1,0,2f39452424e1f94e150ebb634483439a,8277b184eef036b4b6643d665875006c,delivered,2018-03-19 10:34:49,2018-03-19 11:27:58,2018-03-19 23:24:40,2018-04-02 18:32:58,2018-04-10,31140,belo horizonte,MG,212,61.93,0,61.93,1,1,-8.0,4.0,0.0,1,housewares,0
30d4c5e28ea8ce0ae64404d12398a620,1,0,844cfd170bcdbf34353a0f09b860b61e,62f47d0e6762623abef35d72603bbc5b,delivered,2017-12-08 09:38:19,2017-12-12 03:49:47,2017-12-13 19:17:43,2017-12-26 18:56:03,2018-01-05,27210,volta redonda,RJ,313,469.35,2,469.35,1,1,-10.0,1.0,0.0,1,bed_bath_table,0
b8fbbfbb999eada7bea124f324481dca,1,0,2e240f743fe9574f3e0ae4bf33e43a70,d2981083143557099c192fc3f7935610,delivered,2018-07-10 20:11:43,2018-07-10 20:25:51,2018-07-13 11:55:00,2018-07-24 10:41:46,2018-08-08,75200,pires do rio,GO,98,503.77,2,503.77,1,1,-15.0,5.0,0.0,1,health_beauty,0
f9ccc64481a04c1a9886994895b97f03,1,0,06eed67b7a87cac349143f3319c2b9fe,632615afeadba799faf8226958a2eaa3,delivered,2018-08-10 09:09:10,2018-08-13 14:24:33,2018-08-13 14:39:00,2018-08-24 18:27:30,2018-09-04,58350,caldas brandao,PB,68,192.32,0,192.32,1,1,-11.0,4.0,0.0,1,auto,0
0e52335ca066271c324be8289cae3251,1,0,4bb6e6f5af26e1f5951d934386615406,f962bd6ee98fa707c3e2eb532bab37b0,delivered,2018-06-28 11:08:58,2018-06-28 11:31:07,2018-06-28 11:57:00,2018-07-09 16:02:28,2018-07-31,26298,nova iguacu,RJ,111,94.74,0,94.74,1,1,-22.0,5.0,0.0,1,health_beauty,0
8e2cbe0458411443853166c1a81d2f9d,1,0,4d5cefeb0501de96acd522c3742d3d04,60f940bfe3cbbe38b1f7fe69d303e768,delivered,2018-08-22 15:14:14,2018-08-22 15:25:18,2018-08-24 09:09:00,2018-08-29 20:21:53,2018-08-31,3029,sao paulo,SP,56,141.78,0,141.78,1,1,-2.0,5.0,0.0,1,garden_tools,1
1bf96cfd7079ae5ee39585a38222c511,1,0,46119d4ee7d3833acd9807e510fd9790,f97051844a65072bb405413262229ce6,delivered,2017-09-26 00:32:16,2017-09-28 02:56:55,2017-09-28 13:18:00,2017-10-03 17:22:36,2017-10-24,13802,mogi mirim,SP,386,148.58,1,148.58,0,1,-21.0,4.0,0.0,1,health_beauty,1
07d38b1e8d7ffb4531908882b38f5dd6,1,0,e22decac5ed99a0335532a753f62e935,c9869e8666697b9bd971ae4910f37ce6,delivered,2017-09-04 16:13:59,2017-09-04 16:25:43,2017-09-05 17:36:38,2017-09-08 20:33:05,2017-09-21,11701,praia grande,SP,408,166.58,1,166.58,1,1,-13.0,3.0,0.0,1,health_beauty,1
1eea1926909d76092ca561c81d6f692d,1,0,a3cc222e087c192327ea32dd0eb161cc,bc1b903e51b30e698b5ffa427457bbfb,delivered,2018-04-02 09:35:34,2018-04-02 11:29:22,2018-04-03 17:52:49,2018-04-05 21:34:35,2018-04-19,11704,praia grande,SP,198,228.41,0,228.41,1,1,-14.0,5.0,0.0,1,cool_stuff,1
9a3169574d60f23140c5c4f04d8abd08,1,0,3ccf4608263e69b81c4735e7cabd7aae,a490a2ddb8c33828bec55cefb78f3117,delivered,2018-06-10 12:32:47,2018-06-10 12:57:06,2018-06-12 14:37:00,2018-06-18 21:32:53,2018-07-23,20511,rio de janeiro,RJ,129,49.03,0,49.03,1,0,-35.0,4.0,0.0,1,health_beauty,0
50ab15f4e43cd471b508a5a59994c0ce,1,0,205b0e6f9bda4be961473c68ea127c97,b20ee1ec8f27ae29b827b76f230e2a6b,delivered,2018-01-22 12:26:23,2018-01-22 14:54:22,2018-01-24 12:52:34,2018-02-14 23:17:08,2018-03-01,99074,passo fundo,RS,268,100.82,0,100.82,1,1,-15.0,5.0,0.0,1,bed_bath_table,0
800cc1918917986a7b33b4d142f051d5,1,0,f92937847b9a6c663b94b2fb3a8f42e8,5160b4bc4116d4ecfb0679a4598c2501,delivered,2017-12-03 19:40:10,2017-12-03 19:51:12,2017-12-05 14:22:57,2017-12-26 16:53:20,2017-12-27,12260,paraibuna,SP,317,159.37,1,159.37,1,0,-1.0,2.0,0.0,1,auto,1
a8600e0beda4face16b2425a76e1ffab,1,0,64b9bd1556119a5b054cf5baede3fad4,69fed80679956179027ec3b2df9620a1,delivered,2018-02-19 19:43:38,2018-02-21 06:20:25,2018-02-22 18:29:54,2018-02-28 18:28:54,2018-03-13,85501,pato branco,PR,239,40.09,0,40.09,1,1,-13.0,2.0,0.0,1,baby,0
6522a1d436415b898aef068ba68e81fb,1,0,3a69cf7fb9acd41b2781253402540b9b,766f1f01fc8ad721bd4c72207ed2fe08,delivered,2017-04-25 11:30:33,2017-04-25 11:45:10,2017-04-28 13:37:51,2017-05-08 13:39:03,2017-05-26,90010,porto alegre,RS,540,76.02,1,76.02,1,1,-18.0,4.0,0.0,1,sports_leisure,0
5ac4bf5c7946aaa4c37893300a46e9e6,1,0,f99260ff704e2093540102a797c0a7cb,1c902b37a0bca21307de0544a1293a97,delivered,2018-01-26 00:07:55,2018-01-27 11:57:23,2018-01-29 19:33:54,2018-02-06 20:19:10,2018-02-26,29062,vitoria,ES,264,170.71,0,170.71,0,1,-20.0,4.0,0.0,1,garden_tools,0
ae9ae5072fe8d5b2a1f7072a833f0afc,1,0,14f31f8bfd37cf6b1fa6a4aa6e94e930,b7036379c8ca6db063c7e288cdea5094,delivered,2018-02-27 15:42:55,2018-02-27 15:55:33,2018-02-28 22:17:53,2018-03-05 22:57:53,2018-03-14,3335,sao paulo,SP,232,165.96,0,165.96,1,1,-9.0,5.0,0.0,1,furniture_decor,1
96681aa4276748a9133ab6c0cb7f2111,1,0,a00d80133807b3fcebee86be41116908,de4c540fcac301e3bf0dd6a9ffcfaa8a,delivered,2018-04-22 17:44:50,2018-04-24 18:35:49,2018-04-23 22:37:31,2018-04-25 22:56:48,2018-05-08,86300,cornelio procopio,PR,177,134.88,0,134.88,1,0,-13.0,5.0,0.0,1,health_beauty,0
c6622f52e7e4dc8671ad890b974f9c74,1,0,6359393f5003c79bab5ff0e3f3b42656,2736939a39d44074bf7db6a1220d5d41,delivered,2018-08-26 10:48:04,2018-08-26 10:55:13,2018-08-27 12:18:00,2018-08-29 19:07:42,2018-09-24,9781,sao bernardo do campo,SP,52,189.37,0,189.37,1,0,-26.0,5.0,0.0,1,housewares,1
7c10cc54eb0a77299d3fede5c780d65b,1,0,094df781ddda90e70dd08ad95476b181,36b56d749b05761cbde563cc6c791cab,delivered,2017-07-09 21:29:36,2017-07-09 21:43:22,2017-07-11 17:32:29,2017-07-14 19:42:17,2017-08-09,51030,recife,PE,464,53.05,1,53.05,1,0,-26.0,5.0,0.0,1,computers_accessories,0
de5a3ee2788b0745f72d262caa6a91a6,1,0,fccfc993172f9dcf96a728c266a98dad,703e8b6dee6efc4fda4d67dd5825d28f,delivered,2017-06-06 13:39:18,2017-06-06 13:50:24,2017-06-06 14:31:36,2017-07-03 13:22:17,2017-07-03,72003,brasilia,DF,498,80.0,1,80.0,1,1,0.0,5.0,0.0,1,bed_bath_table,0
7671178c592895e5beed747367b4a54b,1,0,cafc9b2f7d35ec42bdb74347cc6e8a70,c9573cc1e246dadca50b2a74f795def3,delivered,2018-01-19 00:48:30,2018-01-19 01:21:52,2018-01-19 22:41:38,2018-04-04 17:12:36,2018-02-16,60833,fortaleza,CE,271,55.63,0,55.63,0,1,47.0,1.0,0.0,1,stationery,0
9ed4f2771274a984af927b83258e68fe,1,0,deef06897cb3c1fabed5858c4f9a6c70,038302481fecf4b95852065a483b8d95,delivered,2018-08-23 11:30:04,2018-08-23 11:45:56,2018-08-23 12:12:00,2018-08-27 16:52:02,2018-09-20,90480,porto alegre,RS,55,226.06,0,226.06,1,1,-24.0,5.0,0.0,1,computers_accessories,0
ced3a9900aba751fd71a2eb1108b6bf8,1,0,bc65194ec321d777f6cf371175f8671d,512cad4f8197ceae78d7c5cc8120f4e1,delivered,2018-02-24 21:17:15,2018-02-24 21:28:27,2018-03-01 00:09:27,2018-03-29 16:51:48,2018-03-20,33841,ribeirao das neves,MG,234,147.04,0,147.04,1,0,9.0,5.0,0.0,1,furniture_decor,0
5641fbc9c43b29f905840423c85315be,1,0,e47cf59b2f0c948b9520ccc50786f38d,3d38482ce9adfe02dd8a8760b81cc51e,delivered,2017-12-11 10:53:42,2017-12-11 11:11:20,2017-12-12 18:22:58,2017-12-28 16:32:59,2018-01-15,55940,condado,PE,310,217.84,1,217.84,1,1,-18.0,3.0,0.0,1,watches_gifts,0
bd57a0d8783f22282484d3b26a601363,1,0,d36a4e2b3b3896998031588f13c260d5,c64335028a4cef73ba5cda1786f497da,delivered,2017-06-23 18:26:25,2017-06-23 18:35:22,2017-06-26 11:22:57,2017-07-04 14:47:53,2017-07-17,22793,rio de janeiro,RJ,480,126.4,1,126.4,1,1,-13.0,5.0,0.0,1,computers_accessories,0
c429425f10004f7f2b5e7b13801845e7,1,0,71359a053b02802c8974b69049cec60a,186a017967220b623997be9195d258c0,delivered,2018-07-31 10:29:51,2018-08-01 02:35:19,2018-08-02 16:05:00,2018-08-06 08:51:26,2018-08-06,7063,guarulhos,SP,78,270.47,0,270.47,1,1,0.0,5.0,0.0,1,auto,1
2b0d9f9711eb5fa44b99f4b3f8de29ad,1,0,0adea70aa873a352ff8c3646aec71c31,7949f58c22788fc436d73186a078e0ad,delivered,2017-05-20 08:41:39,2017-05-20 08:55:12,2017-05-26 06:08:32,2017-06-01 11:41:36,2017-06-16,79955,juti,MS,515,191.58,1,191.58,0,0,-15.0,5.0,0.0,1,housewares,0
aabf1fe2dc1980ce711c6212d8fb5074,1,0,e7744f6b47fb7de31a60035c997d3956,5f92de07ddce980e01bd31b779d26a4f,delivered,2018-01-21 18:44:44,2018-01-22 18:37:22,2018-01-24 21:24:46,2018-03-08 19:54:31,2018-02-26,78500,colider,MT,268,285.54,0,285.54,1,0,10.0,1.0,0.0,1,sports_leisure,0
7448da86d2bf3d1eedd9712336f8a49e,1,0,1f1dc5a03fa943b0cb5674b3326185b2,556b07c9a05ab49aa2b4f74608c71324,delivered,2018-08-13 11:15:49,2018-08-13 12:24:20,2018-08-14 12:19:00,2018-08-23 18:03:14,2018-09-11,88811,criciuma,SC,65,116.18,0,116.18,1,1,-19.0,5.0,0.0,1,housewares,0
98168eac716e426d9725b025bef08c3f,1,0,b408eebfa22431115ec0811eff9d8561,4d914121becbb45c404a3b27a8db7073,processing,2017-08-12 14:10:11,2017-08-12 14:25:12,,,2017-09-05,88058,florianopolis,SC,431,345.96,1,345.96,1,0,,1.0,0.0,1,auto,0
4c65b937f6b5212adf0328dd8db6df73,1,0,a19c1dc4214e26a8fd902af45444240f,e540a7a8b824ec1b50d36b59f8d125ff,delivered,2018-06-21 16:05:03,2018-06-21 18:20:36,2018-06-22 14:55:00,2018-06-27 14:28:36,2018-07-24,19053,presidente prudente,SP,118,235.03,0,235.03,1,1,-27.0,5.0,0.0,1,luggage_accessories,1
10bf5fb90ec309ac69a98f5245418fe3,1,0,6dcd6b86d6cddcf609cee72d0427d2da,3a4ce1bd2a9f1cb5a56f5a420f0a6072,delivered,2018-05-14 14:16:10,2018-05-15 15:31:04,2018-05-16 12:33:00,2018-05-21 18:15:36,2018-06-06,70361,brasilia,DF,156,233.01,0,233.01,1,1,-16.0,4.0,0.0,1,,0
3bbc2cf672d1657ccd9d89c10b5a9feb,1,0,81efa27a86ea057067f5160181f1be48,257f94d2e0cf3233164061fdd443ca8f,delivered,2017-11-24 13:41:16,2017-11-24 15:54:08,2017-11-28 20:51:43,2017-12-07 16:21:39,2017-12-15,29090,vitoria,ES,327,66.67,1,66.67,1,1,-8.0,5.0,0.0,1,garden_tools,0
0881442e3b9a9a2e65938b30e0598eb0,1,0,ef237e5b4d945c2d685692f764555f89,1268526bf0726490d03a27535d35b390,delivered,2018-07-13 09:40:23,2018-07-14 02:45:07,2018-07-16 15:30:00,2018-07-20 19:08:39,2018-08-06,12604,lorena,SP,96,158.74,0,158.74,1,1,-17.0,5.0,0.0,1,sports_leisure,1
7cf08f01ab6a6a1365e1613989a65158,2,1,8c0819345572d0da947e64bfdf38e3d2,28431c7da08761c1ea2827009796a928,delivered,2017-02-09 23:40:48,2017-02-10 01:05:13,2017-02-10 15:02:26,2017-02-20 11:32:49,2017-03-14,96740,arroio dos ratos,RS,161,193.88,0,57.09,1,1,-22.0,5.0,0.0,1,pet_shop,0
ba57a5df2be5bf88d5e4a6fa8ab7c5dc,1,0,6e0773d1bf763019a9e1bfc1703f1aa8,3b940651229cc6be297d34f994b583fa,delivered,2018-01-17 09:23:53,2018-01-17 09:34:23,2018-01-18 14:33:02,2018-01-27 12:18:35,2018-02-08,71070,brasilia,DF,273,185.85,0,185.85,1,1,-12.0,5.0,0.0,1,stationery,0
f7a6dc1d7567488fcd27d4d02ca2587a,1,0,0a6fa9e79a320b107d846fdf76af5901,b178f069929c1deb7236cea83a93a66e,delivered,2018-01-27 13:49:45,2018-01-27 13:58:27,2018-02-01 19:39:31,2018-02-26 17:23:08,2018-03-06,96600,cangucu,RS,263,85.6,0,85.6,1,0,-8.0,4.0,0.0,1,stationery,0
37b3874297827e27150bb38e77f7ebca,1,0,6a2bbff940a0666437c99b8e604f54d5,0cc57b6063fc8fc10e6fbc1abd93991b,delivered,2018-07-11 14:38:31,2018-07-11 14:50:17,2018-07-12 10:20:00,2018-07-13 20:44:30,2018-07-20,7856,franco da rocha,SP,98,34.87,0,34.87,1,1,-7.0,3.0,0.0,1,home_appliances,1
faddcaf6ef7befeb1058ff5ec1792781,1,0,d6ba0aa53ad5742259d45436b54d2b46,f426d0b70890d79f427955fc1037a4de,delivered,2018-05-12 19:33:42,2018-05-12 19:56:40,2018-05-14 14:39:00,2018-05-18 19:59:56,2018-06-04,13056,campinas,SP,157,111.92,0,111.92,1,0,-17.0,4.0,0.0,1,auto,1
f2fe5e3e7cb3576ee2f27320fb082c39,1,0,b6cf32bbf714e2bc090814145da801db,068ce84281fffe770d51b0b75c3e0994,delivered,2017-05-24 11:20:34,2017-05-24 11:35:23,2017-05-25 11:49:11,2017-06-05 14:50:05,2017-06-16,14020,ribeirao preto,SP,511,70.12,1,70.12,1,1,-11.0,5.0,0.0,1,watches_gifts,1
65811efa36585c22a9931b8480af1f22,1,0,e52f58b44b46886bcfbaecf6e66ba026,36eb5f48bbe2a07929c8fb47fa5dc33d,delivered,2018-03-07 19:30:10,2018-03-09 02:31:08,2018-03-09 16:06:37,2018-04-03 21:40:57,2018-03-28,36400,conselheiro lafaiete,MG,223,153.39,0,153.39,1,1,6.0,4.0,0.0,1,bed_bath_table,0
dda3eb6b3ec5eecd65bce234b27b8a7c,1,0,af3ad705f2a257c863532e7fec91462e,9131058bc0fd58a4fd04dbc141c4aa5b,delivered,2017-11-13 14:52:21,2017-11-13 15:11:01,2017-11-14 18:14:54,2017-12-01 19:13:56,2017-12-18,66017,belem,PA,338,275.77,1,275.77,1,1,-17.0,5.0,0.0,1,watches_gifts,0
66f86a5f5a0dd55390b5db310e56e49f,1,0,d1ec4a382397fb4e5862c70ce598eed4,511898aa78adbbc58e60ec449038d586,delivered,2018-04-23 17:28:09,2018-04-24 18:29:16,2018-04-25 08:46:00,2018-04-30 19:04:09,2018-05-21,11410,guaruja,SP,177,363.98,0,363.98,1,1,-21.0,4.0,0.0,1,housewares,1
