customer_unique_id,frequency,repeater,fo_order_id,fo_customer_id,fo_order_status,fo_order_purchase_timestamp,fo_order_approved_at,fo_order_delivered_carrier_date,fo_order_delivered_customer_date,fo_order_estimated_delivery_date,customer_zip_code_prefix,customer_city,customer_state,recency,monetary,rfm_score,fo_payment_value,fo_is_daytime,fo_is_weekday,fo_delivery_delay_days,fo_review_score_mean,fo_voucher_payment_value,fo_voucher_used,fo_product_category_name,customer_in_sao_paulo,cluster
2cd8b412a233023c50f0a36f12c5524a,1,0,4144366812f72111c1f9d2c065e3e374,1add56abe5f6a81a005c64b8e1fb7f8c,delivered,2017-04-28 14:19:11,2017-04-28 14:35:16,2017-05-19 14:46:35,2017-05-20 06:32:53,2017-06-02,85811,cascavel,PR,537,345.58,1,345.58,1,1,-13.0,5.0,300.0,1,watches_gifts,0,2.0
2ce9d990ba191eb6c1ee524bd3a4a1cd,1,0,d78e60908f7ab8af68dbd22e16d179f4,68f19c8332a51f3d819ef42a952c6856,delivered,2018-04-29 11:01:41,2018-04-29 11:15:24,2018-04-30 12:45:00,2018-05-09 23:08:32,2018-05-21,37410,tres coracoes,MG,171,83.23,0,83.23,1,0,-12.0,5.0,83.23,1,fashion_bags_accessories,0,2.0
2d1768ecedef896a26c0d5db869a4c45,1,0,31b7099f02dfb1ef54bf9b3c44aaf417,48ccf3a1988ef7c484efc8142bd0a8ea,delivered,2017-07-06 19:35:07,2017-07-06 19:50:14,2017-07-07 18:59:36,2017-07-14 15:57:42,2017-07-26,11740,itanhaem,SP,467,87.52999999999999,1,87.52999999999999,1,1,-12.0,4.0,79.05999999999999,1,bed_bath_table,1,2.0
2d200dbe180dbd034616da1fced3e949,1,0,4ce809baf1b96894592348ee63179754,1ee3f2411ad5097d580f5d8bbf3cd63f,delivered,2018-04-24 13:05:47,2018-04-24 17:23:08,2018-04-26 13:51:00,2018-05-05 13:51:45,2018-05-17,11410,guaruja,SP,176,93.92,0,93.92,1,1,-12.0,5.0,70.0,1,bed_bath_table,1,2.0
2da24bd85b344f81bf18ebb313ee0da0,1,0,c528ee5dbc3b0873c3eb1a25c860fd97,0b0da9c1d9e04738eb91f38cce9a0218,delivered,2018-05-17 16:36:59,2018-05-18 02:14:41,2018-05-21 09:26:00,2018-06-07 12:35:25,2018-06-07,85900,toledo,PR,153,210.22,0,210.22,1,1,0.0,3.0,210.22,1,home_appliances,0,2.0
2da9dbca30b854e7a6eca41925c346a8,1,0,4c9671e28ccfc8dafb3a9479e8f51adf,d1c012b9cf9af196c252e2d5ad694a4c,delivered,2018-07-05 19:37:03,2018-07-05 19:52:12,2018-07-06 11:05:00,2018-07-12 04:15:49,2018-07-30,36820,divino,MG,103,298.09,0,298.09,1,1,-18.0,5.0,298.09,1,sports_leisure,0,2.0
2dbefc6ee66227226cc9ca95e7e648e3,1,0,60c6e004c97f71ef213a3e080068e790,701808ca114679d4c02ea1ffca6b0ecb,delivered,2017-11-10 23:39:55,2017-11-13 17:08:42,2017-11-17 11:19:01,2017-11-20 12:18:42,2017-11-27,7080,guarulhos,SP,340,88.08,1,88.08,1,1,-7.0,5.0,88.08,1,furniture_decor,1,2.0
2df1d02e053e5faf28d6d408aebd07c2,1,0,86c25bbc1d16736365d6e747e71695f0,ae79842e6e74fffdd282a258b22a757b,delivered,2018-01-13 13:50:29,2018-01-13 14:09:28,2018-01-17 18:53:09,2018-02-21 20:29:00,2018-02-14,87502,umuarama,PR,277,524.08,2,524.08,1,0,7.0,1.0,345.15,1,housewares,0,2.0
2dfafba03464ada6371a57ef1e94cc4b,1,0,c1fad8c885084c5b05f3bd5e2dd56218,163d02fbf4c0a8c056d41c7a0862f596,delivered,2017-09-21 09:31:51,2017-09-21 09:44:54,2017-09-22 18:27:52,2017-09-27 19:06:30,2017-10-20,35473,belo vale,MG,391,173.88,1,173.88,1,1,-23.0,5.0,100.0,1,bed_bath_table,0,2.0
2e0b9ebd84e24a4ea2fb386a3a1a7a15,1,0,06bb67936cfa5ac3f449e4f6733de4b1,ebfeafbe3a7a9bd5247da19ab28eae2f,delivered,2018-06-10 17:36:44,2018-06-10 18:57:19,2018-06-11 15:47:00,2018-06-18 14:26:51,2018-07-16,74080,goiania,GO,128,90.12,0,90.12,1,0,-28.0,2.0,90.12,1,bed_bath_table,0,2.0
2e4abe9d674b4655fc04dc7daf05128a,1,0,47cb859a7f526319e3da0015c15c3b1f,5059378df49d90c06ff62b87ce33205b,delivered,2017-02-08 11:40:35,2017-02-08 11:50:16,2017-02-17 09:12:03,2017-02-24 17:13:54,2017-03-17,37500,itajuba,MG,616,462.63,2,462.63,1,1,-21.0,4.0,100.0,1,furniture_living_room,0,2.0
2e6c0ed0656b1d96a102cef935031cbe,1,0,33d85d21dd088cf5ed7a5611d65853e5,a441c7abfc240014644e511f5bb97ee2,delivered,2018-03-07 19:56:55,2018-03-07 20:49:05,2018-03-09 18:22:50,2018-03-19 18:08:39,2018-03-19,7085,guarulhos,SP,223,153.69,0,153.69,1,1,0.0,1.0,153.69,1,watches_gifts,1,2.0
2e7b9d854bd86de4428c28f43e83a365,1,0,a9b67aa415d798b812b40a140b942486,e25778ef22bc9a95b7b57e0d133ba1af,delivered,2017-11-24 20:40:45,2017-11-24 23:33:58,2017-11-28 20:11:00,2017-12-11 19:42:04,2017-12-20,39558,fruta de leite,MG,326,148.06,1,148.06,1,1,-9.0,4.0,100.0,1,health_beauty,0,2.0
2eb9ff5cb02c68fb6766ce8eb07843dc,1,0,5e3b22928fa1027cbf4db7a8e5840cb0,d5b654ad125240f776182b4a37ca4b29,delivered,2018-01-22 03:42:14,2018-01-22 14:49:52,2018-01-23 20:32:44,2018-01-25 16:36:46,2018-02-20,26286,nova iguacu,RJ,268,165.3,0,165.3,0,1,-26.0,4.0,135.08,1,garden_tools,0,2.0
2eba6acde8e5a52e86f94b2c6224a986,1,0,8ca5bdac5ebe8f2d6fc9171d5ebc906a,155716e7d7dbee88852ff931b86889aa,delivered,2018-03-18 22:58:56,2018-03-19 22:55:28,2018-03-20 17:22:02,2018-03-23 15:14:45,2018-04-05,14403,franca,SP,212,189.08,0,189.08,1,0,-13.0,4.0,130.0,1,cool_stuff,1,2.0
2f228227554a06f96748919f0859c46b,1,0,2f63fa144638f7ade6cb643585538161,4fd530fb0a2670c2016db3210471fc7d,delivered,2018-07-23 09:53:53,2018-07-23 13:04:18,2018-07-23 16:20:00,2018-07-26 20:04:46,2018-08-14,95200,vacaria,RS,86,111.73,0,111.73,1,1,-19.0,5.0,108.64,1,cool_stuff,0,2.0
2f2c52b9cc044ae5fd17d729f312b7cc,1,0,545c329642c609a7e1e3ab759eed9dc5,3c3c049325c77035023880ec5697cff5,delivered,2017-03-26 17:54:41,2017-03-27 18:02:53,2017-03-28 11:08:01,2017-04-17 12:57:44,2017-04-13,13054,campinas,SP,569,132.13,1,132.13,1,0,4.0,1.0,132.13,1,bed_bath_table,1,2.0
2f2eb7c27c3524e70a2635708d780dd6,1,0,da19f73a444dea9507b737d32d8eef61,7f26acabc0de284841a6faaf0c1c0d6e,delivered,2018-01-02 10:58:31,2018-01-02 11:11:06,2018-01-02 19:47:16,2018-01-11 21:20:00,2018-01-30,13045,campinas,SP,288,517.24,2,517.24,1,1,-19.0,5.0,258.94,1,sports_leisure,1,2.0
2f5cc25735019f9b7eebe99f46813735,1,0,36fa95f01d9fbb6f3605c6b758460ce0,9aa55c2ab36b9f183627f984104cfd73,delivered,2018-01-31 14:21:33,2018-01-31 14:50:12,2018-02-02 23:24:15,2018-02-20 22:50:23,2018-03-01,88705,tubarao,SC,259,88.76,0,88.76,1,1,-9.0,5.0,88.76,1,telephony,0,2.0
2f7c13c9fa506d0b141990d5b55fd936,1,0,6d84eef7bc3b079a4d45a49a3e355784,df2bae9cf7a0caac49c44889325bb29c,delivered,2017-11-25 17:23:43,2017-11-27 17:21:15,2017-12-04 20:09:11,2017-12-07 14:47:55,2017-12-26,18111,votorantim,SP,326,122.19,1,122.19,1,0,-19.0,5.0,122.19,1,furniture_decor,1,2.0
2f8b722d3e62bb8a9860c7a29ad2b60f,1,0,b0f913cb83681e8a8563b96b641b3e1b,5967895f1299e02b1b0cb7a8ef4a437b,delivered,2017-01-28 17:59:37,2017-01-30 11:33:35,2017-01-31 05:21:37,2017-02-07 08:58:13,2017-03-15,13174,sumare,SP,626,227.9,1,227.9,1,0,-36.0,5.0,227.9,1,home_appliances_2,1,2.0
2f8e81a14c6c33ac220ae426c2762bd4,1,0,9e8d7ab8137bcd3cfeac577dddf35592,771460028f9bb4394935112dac04a6a4,delivered,2018-02-23 20:18:01,2018-02-23 20:27:49,2018-02-26 19:59:08,2018-03-23 15:03:07,2018-03-15,21832,rio de janeiro,RJ,235,161.48,0,161.48,1,1,8.0,1.0,100.0,1,furniture_decor,0,2.0
2fbac141bcb7101d19fab96ef64100b3,1,0,8cb407154874301be08656a7fb09d9d9,5eedff30a379fbcc0851653d18295723,delivered,2017-05-11 18:30:17,2017-05-11 18:43:05,2017-05-19 17:52:04,2017-05-23 14:13:45,2017-05-29,6807,embu das artes,SP,523,130.52,1,130.52,1,1,-6.0,3.0,130.52,1,office_furniture,1,2.0
2ff3dcc998781b110af2dd048670f33a,1,0,40e6624f975fba72e2ca10754a14e078,cd241e892ac3082d6f1b45ca49ad158a,delivered,2017-07-05 10:09:40,2017-07-05 17:41:32,2017-08-08 12:22:59,2017-08-17 22:37:46,2017-08-10,17900,dracena,SP,469,276.03,1,276.03,1,1,7.0,1.0,244.0,1,watches_gifts,1,2.0
2ff83ff76bcfc4fb7b2398b36c668b16,1,0,4ca1f1a649b410df74285448aa3dcf9c,b1afa5f32963cc15625447d630ab6f7f,delivered,2017-12-13 00:37:03,2017-12-15 10:51:15,2017-12-15 21:36:21,2017-12-22 15:58:04,2018-01-09,12523,guaratingueta,SP,308,210.89,1,210.89,0,1,-18.0,2.0,210.89,1,toys,1,2.0
30228cb42efd930c08874d5f05230fc1,1,0,6eaaffffd1626d0920aff38b38e70acc,bdf4631215753b66ad1fcc3d70d61499,delivered,2018-07-25 11:57:20,2018-07-25 12:05:58,2018-08-09 14:52:00,2018-08-14 20:36:55,2018-09-05,21210,rio de janeiro,RJ,84,195.02,0,195.02,1,1,-22.0,5.0,195.02,1,office_furniture,0,2.0
30274cfdf55a86a2825c5c8e18a6262c,1,0,da708bf3b3d18eabce89e0b1d84588d6,5f6bf39c32d968a0d4973f5172135f0a,delivered,2017-12-02 21:51:30,2017-12-02 22:05:35,2017-12-06 21:33:43,2018-01-18 15:22:45,2018-01-03,84600,uniao da vitoria,PR,318,136.3,1,136.3,1,0,15.0,1.0,100.0,1,auto,0,2.0
30344e4168de593673fc8a3d5f2c8877,1,0,55557ec21b58ecf22cea0ca3e8ade908,4d8c11a7b6e568d87aa1824c2180ca7f,delivered,2017-12-10 10:59:41,2017-12-13 09:19:26,2017-12-13 18:26:57,2018-01-06 20:54:01,2018-01-10,41253,salvador,BA,311,177.87,1,177.87,1,0,-4.0,5.0,177.87,1,auto,0,2.0
303e21583f459bad9d5bccbf26607662,1,0,920756b1d71382fbb42a0e9fd5b7e31b,37735129555bd983d0fc87bff0f32d4d,delivered,2018-06-26 22:09:38,2018-06-26 22:47:47,2018-06-27 08:03:00,2018-07-03 02:16:54,2018-07-18,26255,nova iguacu,RJ,112,93.33,0,93.33,1,1,-15.0,5.0,80.58,1,housewares,0,2.0
305fc5e8eb0268e3935d867f000ab9b4,1,0,cf2025217f63100bdc2328402c3e2b1c,73bbcfcb50f0200bc6a83f902495c0c3,delivered,2017-03-14 23:01:01,2017-03-14 23:01:01,2017-03-20 05:31:50,2017-03-24 17:38:05,2017-04-04,20756,rio de janeiro,RJ,581,87.75999999999999,1,87.75999999999999,1,1,-11.0,5.0,87.75999999999999,1,garden_tools,0,2.0
3069f30fbf3f30057b1b4ff36c72208e,1,0,29182856a24c6eeb1d7b81ba1fe63190,e13dd3f5bb12b741263db05564de3f13,delivered,2017-07-20 16:52:06,2017-07-20 17:05:16,2017-07-21 12:39:28,2017-07-29 15:04:38,2017-08-11,20560,rio de janeiro,RJ,454,117.85,1,117.85,1,1,-13.0,3.0,117.85,1,bed_bath_table,0,2.0
30ef5e810ce7b4d734f0690cab4e508e,1,0,757ec717d8c5faa738a6393e62ccaab8,4804dca0b9d8976575b9a10021e3bfa7,delivered,2018-06-15 11:23:43,2018-06-15 11:59:26,2018-06-15 14:03:00,2018-06-18 17:08:59,2018-06-28,4716,sao paulo,SP,124,76.08,0,76.08,1,1,-10.0,5.0,68.61,1,perfumery,1,2.0
30f1bbd2465704e83a1214019b02e39d,1,0,6db80fb2f35bb76524afa190b4654ff5,feafe685ffdb7b6118f0e3840eb57f64,delivered,2018-04-25 21:21:53,2018-04-26 21:15:23,2018-05-02 14:43:00,2018-05-03 18:28:21,2018-05-09,5117,sao paulo,SP,174,127.61,0,127.61,1,1,-6.0,4.0,127.61,1,baby,1,2.0
30f26a52896033a63b34125e91ce5c59,1,0,96ed110f6c91b349ff7ab376c8fa9400,67ca8a588d64d60990648ca5e2e61c73,delivered,2017-06-10 22:04:51,2017-06-10 22:15:22,2017-06-20 09:59:19,2017-07-03 16:32:18,2017-07-19,21832,rio de janeiro,RJ,493,139.07,1,139.07,1,0,-16.0,3.0,131.98,1,furniture_living_room,0,2.0
30f2769b3662f1f1a6a6693b34fb1810,1,0,efa916a75b5d88fd21c5e217c691e81b,ee77f26187dacda2a0bb88236aa24bf5,delivered,2018-06-07 19:42:40,2018-06-07 19:55:49,2018-06-08 14:23:00,2018-06-22 01:08:28,2018-07-23,22410,rio de janeiro,RJ,131,221.43,0,221.43,1,1,-31.0,4.0,215.26,1,bed_bath_table,0,2.0
3115e354768c8b1951fab14116652fc3,1,0,bef797897a2dddfbb08f9dff9c5ef7b7,c1f56744ed96f4d691e31f2d786b6484,delivered,2018-07-16 17:21:08,2018-07-18 10:05:19,2018-07-19 08:46:00,2018-07-24 12:40:52,2018-08-03,38183,araxa,MG,93,145.88,0,145.88,1,1,-10.0,5.0,120.39,1,auto,0,2.0
31329ee430dd72f8e82f49a71e198a12,1,0,8fb9e44943fd93ec9a5eed36cce925c5,aa2e9d6a786f96aaab74743384293503,delivered,2017-11-17 21:13:18,2017-11-17 22:00:28,2017-11-20 15:09:24,2017-11-23 20:26:58,2017-12-06,11671,caraguatatuba,SP,333,319.98,1,319.98,1,1,-13.0,4.0,100.0,1,computers_accessories,1,2.0
31628ac4d85d1c46ebf7dad444adcbe3,1,0,f12388e0e8c7694fc38c8de19261054c,de481cb60487d1171ef850f3d818467c,delivered,2018-02-24 18:03:19,2018-02-26 17:30:05,2018-02-28 13:05:51,2018-04-18 13:08:46,2018-03-23,23970,paraty,RJ,234,163.81,0,163.81,1,0,26.0,1.0,163.81,1,housewares,0,2.0
3184857361deb56be5aaa646f2737994,1,0,420011ce3780f71ff75fc9d705144a9b,543ffec7e11ec1866c810953bff61141,delivered,2018-06-23 18:20:02,2018-06-23 18:35:35,2018-06-25 14:22:00,2018-06-28 23:02:34,2018-07-23,85908,toledo,PR,115,320.03999999999996,0,320.03999999999996,1,0,-25.0,5.0,100.0,1,housewares,0,2.0
31d2d2622e65a0b4aff28446600e8016,1,0,748517ec82ece7fdd60abdaf413f6beb,bc2814da65c5b1b196a3cf681875a372,delivered,2017-05-05 16:46:28,2017-05-05 16:55:14,2017-05-09 14:19:26,2017-05-22 14:43:36,2017-06-06,74912,aparecida de goiania,GO,530,148.24,1,148.24,1,1,-15.0,3.0,148.24,1,bed_bath_table,0,2.0
31f508f472ebf8a37c13a7b85693db44,1,0,bde485bef13be8b3bd38071e027e954f,7afaa65f4cd64d06fcebc3ece0a240be,delivered,2017-05-10 11:43:18,2017-05-11 11:42:35,2017-05-15 06:03:07,2017-05-31 07:54:51,2017-06-09,62320,tiangua,CE,525,377.98,1,377.98,1,1,-9.0,5.0,338.87,1,computers_accessories,0,2.0
3221bbf5c8e0b3f8b04127f6572967e8,1,0,f8813be969dfa2d97ee44b025c9bcaf3,69c332bdd81e457614a7674cfd817a4b,delivered,2018-01-13 22:50:18,2018-01-13 23:09:02,2018-01-16 19:03:17,2018-01-25 18:43:19,2018-02-05,17063,bauru,SP,276,136.11,0,136.11,1,0,-11.0,5.0,100.0,1,luggage_accessories,1,2.0
3236bf3dfd86ab2c0bcb89adf7d7c3a5,1,0,d57eab70175d8611d6a811d6c2af63ae,887ca7d0cff5d23c72093beb83c55da8,delivered,2017-03-08 00:29:33,2017-03-08 01:30:25,2017-03-09 15:35:16,2017-03-15 04:11:55,2017-03-29,84200,jaguariaiva,PR,588,98.94,1,98.94,0,1,-14.0,1.0,98.94,1,fashion_bags_accessories,0,2.0
32668a1135a7b7cb6a8462661979fdd0,1,0,65c54a38da5958de135d565f7e344c6c,429f3e681a0604e810da36578f7d2808,delivered,2017-04-26 09:22:00,2017-04-26 09:38:07,2017-04-27 08:37:33,2017-05-03 14:17:56,2017-05-24,26215,nova iguacu,RJ,539,116.43,1,116.43,1,1,-21.0,5.0,116.43,1,stationery,0,2.0
326bc355e093f9c33108fdc27232be25,1,0,e0db4ac24a1ec63aea6358043f528182,1628224972c38ec171b239f7387a1c98,delivered,2017-11-19 13:01:01,2017-11-19 13:15:24,2017-11-22 21:27:40,2017-11-23 14:57:07,2017-12-06,1314,sao paulo,SP,332,102.23,1,102.23,1,0,-13.0,5.0,100.0,1,bed_bath_table,1,2.0
32fc029baa8e79b663c095e94a0fd716,1,0,e90eebea41d76d0c1dbc1253391ca5d3,99b3b3709b00a7b817833b1be4ff0729,delivered,2018-03-27 16:41:35,2018-03-27 16:55:20,2018-03-28 17:36:37,2018-03-31 17:44:27,2018-04-13,87015,maringa,PR,204,120.08,0,120.08,1,1,-13.0,5.0,100.0,1,cool_stuff,0,2.0
330c4a922701111858639f6dc8defc3a,1,0,7a19a03fa5f748e858559ddde2408f4d,d9e2713ce1636a2e4987b42b58af0ca9,delivered,2017-09-06 13:17:20,2017-09-06 13:30:13,2017-09-08 20:22:35,2017-09-22 02:16:06,2017-10-02,62370,sao benedito,CE,406,195.87,1,195.87,1,1,-10.0,5.0,100.0,1,furniture_decor,0,2.0
331dd0cb0979575948609f15055a294c,1,0,ca7af64c0e6b1a6fc563832581a7c544,895edce5f11d005be5c28f6efe45d984,delivered,2017-12-16 22:16:03,2017-12-16 22:32:29,2017-12-18 21:22:50,2017-12-26 22:04:16,2018-01-23,22770,rio de janeiro,RJ,304,77.66000000000001,0,77.66000000000001,1,0,-28.0,5.0,71.82000000000001,1,furniture_decor,0,2.0
332d18ef239d76af987e26132e73d7ad,1,0,32f1eaf64e65f64c1f57ef1612431740,7ee355befcd0785e65dd97657a04cd7e,delivered,2017-11-25 00:25:18,2017-11-25 02:32:49,2017-11-30 19:03:00,2017-12-02 21:03:50,2017-12-11,11060,santos,SP,326,291.70000000000005,1,291.70000000000005,0,0,-9.0,5.0,69.74000000000001,1,furniture_decor,1,2.0
333efe25a35b49fd25bca590a6b60203,1,0,4cf60bd5860098be664ba92156f05393,4ce6643769113bdc9e222407b9f81c63,delivered,2017-12-04 18:01:31,2017-12-04 19:30:45,2017-12-07 00:43:10,2017-12-12 12:09:00,2017-12-29,33600,pedro leopoldo,MG,316,71.14,1,71.14,1,1,-17.0,5.0,71.14,1,perfumery,0,2.0
337b2ad5e2840cafc74a90bca5a4a643,1,0,58fb05058cf15a3f9eaeb29497841a33,92ac3fb7d7452e72343e49885a19368c,delivered,2017-02-20 00:34:48,2017-02-20 01:05:28,2017-02-21 08:35:19,2017-02-24 10:08:00,2017-03-21,21311,rio de janeiro,RJ,604,146.01,1,146.01,0,1,-25.0,5.0,146.01,1,electronics,0,2.0
33baf2d2d76a7bf7240894d935d3e0b8,1,0,c3641f55c10bcfacf7fa7b8f677e1d5c,8173c84f17bc3acedc7517205e23c489,delivered,2017-05-30 15:54:24,2017-05-30 17:33:19,2017-06-07 13:28:43,2017-06-12 17:42:23,2017-06-27,6711,cotia,SP,505,144.66,1,144.66,1,1,-15.0,4.0,121.38,1,telephony,1,2.0
33bbccc6d846d288dd80d9486c4a8bd4,1,0,4b7a7eb6b477c63b872d57f9f2782269,138dc7414f14d963e93984a277f9d3e9,delivered,2018-06-20 18:33:57,2018-06-20 19:00:27,2018-06-21 10:37:00,2018-06-26 21:25:37,2018-07-12,11624,sao sebastiao,SP,118,91.21,0,91.21,1,1,-16.0,5.0,76.49,1,watches_gifts,1,2.0
348b0bc12d0d1c2c385e90b1876bdcb6,1,0,437f9569f80867dcf497500e087d8851,1a8e3bea3bf138835edea5f557354df3,delivered,2018-05-11 18:35:29,2018-05-11 19:01:21,2018-05-15 14:34:00,2018-05-21 13:36:46,2018-05-24,88495,garopaba,SC,158,69.34,0,69.34,1,1,-3.0,5.0,69.34,1,bed_bath_table,0,2.0
34bc98021d19b1f17b277e51feb07f9f,1,0,13915b8e35e0ca97dcbdf2cffe7233c5,7b0d41e836e8a4abe1293a322995251a,delivered,2017-06-27 11:33:59,2017-06-27 12:35:35,2017-06-27 15:42:12,2017-07-05 11:22:50,2017-07-19,35146,sao joao do oriente,MG,477,111.02,1,111.02,1,1,-14.0,4.0,100.0,1,housewares,0,2.0
34cfa0a845877b3bf6657c9f098fb421,1,0,ad4f45ebcf8664ef5e1bb5073359f9f1,034b85c0cd0d7d391cd93e2857f773be,delivered,2017-07-19 14:44:05,2017-07-19 15:10:27,2017-07-25 22:48:22,2017-08-01 18:52:22,2017-08-17,36970,manhumirim,MG,455,77.57,1,77.57,1,1,-16.0,1.0,77.57,1,garden_tools,0,2.0
34d93be3a57e6f8bba423d9064cda7c8,1,0,d9ce395d10fd1a877b78763718f29b5a,431837f2d214f5f1d55cf189aedc8035,delivered,2017-05-12 22:47:15,2017-05-13 22:45:15,2017-05-16 11:03:53,2017-05-27 04:35:46,2017-06-05,31741,belo horizonte,MG,522,344.66999999999996,1,344.66999999999996,1,1,-9.0,4.0,100.0,1,computers_accessories,0,2.0
350b4f552289d46cd2a225f9a5f9d869,1,0,612200d1732f963c7706d8da2517c04d,bd00d85fe38ab7724a32f2608f8e39eb,delivered,2018-07-28 19:40:29,2018-07-28 19:50:14,2018-08-09 14:44:00,2018-08-15 14:44:50,2018-08-31,12903,braganca paulista,SP,80,249.61,0,249.61,1,0,-16.0,5.0,100.0,1,telephony,1,2.0
351c545c8cb9413b9d24d1e18c7da574,1,0,4daa7a4d91386678160a5f646293be29,073cb4e6d4c56f02630968213bbe083b,delivered,2018-07-13 18:16:24,2018-07-14 15:55:13,2018-07-16 11:35:00,2018-07-24 17:40:50,2018-08-13,21046,rio de janeiro,RJ,95,108.42,0,108.42,1,1,-20.0,4.0,108.42,1,cool_stuff,0,2.0
353e7269785f8c34919fadc61810ba0a,1,0,cec3185bcfe3a9c60e73df2ae9bfa4ac,6dc95df834f2d7815109d4fe874ca6eb,delivered,2017-12-09 17:01:50,2017-12-09 17:10:58,2017-12-12 14:28:17,2017-12-27 18:43:45,2018-01-12,38401,uberlandia,MG,312,116.25,1,116.25,1,0,-16.0,3.0,95.18,1,perfumery,0,2.0
3565906973c459aa065d735bc52ac2b9,1,0,32569fba210ee051f2c62dff9d4344ed,115eb2fbfc2d8446a2a6d38a0d800c6a,delivered,2017-11-23 16:21:25,2017-11-23 16:30:28,2017-11-24 21:47:12,2017-12-01 19:27:06,2017-12-19,88133,palhoca,SC,328,261.15999999999997,1,261.15999999999997,1,1,-18.0,3.0,79.9,1,cool_stuff,0,2.0
3573b9d42bc178dbd9498308a0f2ea97,1,0,a8666b29dbc635b3a029b1ed84fa8df5,5a88431d6ebc9a79f999c06091ae0370,delivered,2018-08-10 15:42:03,2018-08-10 16:04:41,2018-08-13 08:43:00,2018-08-16 13:03:17,2018-08-21,13105,campinas,SP,68,193.84,0,193.84,1,1,-5.0,5.0,167.22,1,bed_bath_table,1,2.0
358e9205c1df6c01c033d87d2b953d49,1,0,a34ed5f2bd7e75fc794ebabd8d4f1041,647ec85c95efad786c21bc2ec967de35,delivered,2017-04-16 22:43:43,2017-04-16 22:55:14,2017-04-18 15:44:28,2017-04-24 15:16:45,2017-05-11,20771,rio de janeiro,RJ,548,104.7,1,104.7,1,0,-17.0,4.0,99.98,1,bed_bath_table,0,2.0
35aca70defd1a1bdd6605ed06921c422,1,0,d76b1c20f53889c519b279d714ddc647,a5c4754a855344eca515e2c40693c9b7,delivered,2018-02-26 16:35:49,2018-02-26 16:49:59,2018-02-27 17:54:40,2018-03-26 17:18:38,2018-03-22,24120,niteroi,RJ,233,165.3,0,165.3,1,1,4.0,1.0,165.3,1,garden_tools,0,2.0
35c0fa6f2e6bbb3576e725d22e1066b8,1,0,edc9338008f2e9017f842a8bcad3af94,cf4dc8d4be7642c7c05a73188a3d8c1c,delivered,2017-04-28 16:55:22,2017-04-28 17:10:12,2017-05-12 10:54:53,2017-05-16 16:04:47,2017-06-01,23585,rio de janeiro,RJ,537,140.03,1,140.03,1,1,-16.0,5.0,140.03,1,office_furniture,0,2.0
368ff642743e064394117853fa4faafc,1,0,4461758febf28f20a599646b502ddbec,f0f34532c0f49c3a349e2fe20758d1d7,delivered,2017-03-29 10:21:02,2017-03-29 10:30:21,2017-03-30 06:32:44,2017-04-12 16:18:03,2017-05-09,23094,rio de janeiro,RJ,567,72.18,1,72.18,1,1,-27.0,5.0,72.18,1,bed_bath_table,0,2.0
36928e3de80f63dad3bd1d0223b035fc,1,0,00e6bc6b166eb28b4502c1cad4457248,267bfea62bbfc1342ffc898248403bb6,delivered,2018-07-01 23:18:47,2018-07-01 23:30:07,2018-07-02 14:05:00,2018-07-05 18:27:51,2018-07-30,6266,osasco,SP,107,151.93,0,151.93,1,0,-25.0,5.0,66.07,1,watches_gifts,1,2.0
36bc3795e815018d3e343fd526c1b6fe,1,0,7bd985354ccd17973f86e73806cda364,2f0c6507b587f1eaba8a9d3109cb830c,delivered,2017-10-09 14:10:57,2017-10-09 14:27:30,2017-10-10 16:49:00,2017-10-17 19:30:00,2017-10-30,38700,patos de minas,MG,373,72.14,1,72.14,1,1,-13.0,5.0,72.14,1,perfumery,0,2.0
36bf9f290293cce35e02370a638f8665,1,0,50cf0f713c1a9c9c9bdfbbf31b00eb48,bdf6da5d10ff52dbc752045458fbd9c1,delivered,2018-01-10 20:52:38,2018-01-10 21:08:31,2018-01-12 01:15:41,2018-01-15 16:18:46,2018-01-29,4052,sao paulo,SP,279,209.2,0,209.2,1,1,-14.0,4.0,135.33,1,health_beauty,1,2.0
36e5363bbe8df3025f788fa3c4ad98df,1,0,297dfeab4cdd5749b9d6485e13e89877,d76652de2b233fa0a59667e8ec3b871c,delivered,2017-08-18 23:34:56,2017-08-19 23:45:25,2017-08-22 14:00:33,2017-08-23 22:27:00,2017-08-31,13147,paulinia,SP,424,94.01,1,94.01,1,1,-8.0,1.0,94.01,1,cool_stuff,1,2.0
36f4a6bafecf195e099459d6c172a8d5,1,0,ef82fc4c2d59e67b942de26791b617c9,b95d6599ce932fd42d83dc05faa50890,delivered,2017-09-22 06:08:45,2017-09-22 06:25:06,2017-09-25 15:58:13,2017-09-28 20:00:14,2017-10-20,24445,sao goncalo,RJ,390,257.78999999999996,1,257.78999999999996,0,1,-22.0,5.0,80.31,1,computers_accessories,0,2.0
371467d2fc99bed797f8a4e955cd773d,1,0,a7b5e82b294d8eac1109824b0194abb9,7ff290e59c82983e21d8337602e2ff6c,delivered,2017-06-25 11:42:38,2017-06-25 11:55:08,2017-06-29 08:04:45,2017-07-11 19:32:35,2017-07-19,12286,cacapava,SP,479,180.79,1,180.79,1,0,-8.0,5.0,180.79,1,home_appliances_2,1,2.0
